ÊôÇÈñì,„ÉÅ„É£„É≥„Éç„É´A,„ÉÅ„É£„É≥„Éç„É´B,A - B,,ïΩãœ,ïWèÄïŒç∑
0.45907968,0.2744224,0.262154,0.01226845,,,
0.45924352,0.2744224,0.262154,0.01226845,,,
0.45940736,0.2744224,0.262154,0.01226845,,,
0.4595712,0.2744224,0.262154,0.01226845,,,
0.45973504,0.2744224,0.262154,0.01226845,,,
0.45989888,0.2744224,0.262154,0.01226845,,,
0.46006272,0.2655721,0.262154,0.00341809,,,
0.46022656,0.2744224,0.262154,0.01226845,,,
0.4603904,0.2744224,0.262154,0.01226845,,,
0.46055424,0.2744224,0.262154,0.01226845,,,
0.46071808,0.2744224,0.262154,0.01226845,,,
0.46088192,0.2832728,0.262154,0.02111882,,,
0.46104576,0.2744224,0.2711875,0.00323495,,,
0.4612096,0.2744224,0.2711875,0.00323495,,,
0.46137344,0.2744224,0.262154,0.01226845,,,
0.46153728,0.2744224,0.2711875,0.00323495,,,
0.46170112,0.2744224,0.2711875,0.00323495,,,
0.46186496,0.2744224,0.2711875,0.00323495,,,
0.4620288,0.2744224,0.262154,0.01226845,,,
0.46219264,0.2744224,0.262154,0.01226845,,,
0.46235648,0.2655721,0.262154,0.00341809,,,
0.46252032,0.2744224,0.262154,0.01226845,,,
0.46268416,0.2744224,0.262154,0.01226845,,,
0.462848,0.2744224,0.262154,0.01226845,,,
0.46301184,0.2744224,0.262154,0.01226845,,,
0.46317568,0.2744224,0.262154,0.01226845,,,
0.46333952,0.2744224,0.262154,0.01226845,,,
0.46350336,0.2744224,0.262154,0.01226845,,,
0.4636672,0.2744224,0.262154,0.01226845,,,
0.46383104,0.2744224,0.262154,0.01226845,,,
0.46399488,0.2744224,0.262154,0.01226845,,,
0.46415872,0.2744224,0.262154,0.01226845,,,
0.46432256,0.2744224,0.262154,0.01226845,,,
0.4644864,0.2744224,0.2711875,0.00323495,,,
0.46465024,0.2744224,0.262154,0.01226845,,,
0.46481408,0.2744224,0.262154,0.01226845,,,
0.46497792,0.2744224,0.262154,0.01226845,,,
0.46514176,0.2744224,0.262154,0.01226845,,,
0.4653056,0.2744224,0.262154,0.01226845,,,
0.46546944,0.2744224,0.262154,0.01226845,,,
0.46563328,0.2744224,0.262154,0.01226845,,,
0.46579712,0.2744224,0.262154,0.01226845,,,
0.46596096,0.2744224,0.262154,0.01226845,,,
0.4661248,0.2655721,0.262154,0.00341809,,,
0.46628864,0.2744224,0.262154,0.01226845,,,
0.46645248,0.2744224,0.262154,0.01226845,,,
0.46661632,0.2744224,0.262154,0.01226845,,,
0.46678016,0.2655721,0.262154,0.00341809,,,
0.466944,0.2744224,0.262154,0.01226845,,,
0.46710784,0.2744224,0.262154,0.01226845,,,
0.46727168,0.2744224,0.2711875,0.00323495,,,
0.46743552,0.2744224,0.262154,0.01226845,,,
0.46759936,0.2744224,0.2711875,0.00323495,,,
0.4677632,0.2744224,0.262154,0.01226845,,,
0.46792704,0.2744224,0.262154,0.01226845,,,
0.46809088,0.2744224,0.262154,0.01226845,,,
0.46825472,0.2744224,0.262154,0.01226845,,,
0.46841856,0.2744224,0.262154,0.01226845,,,
0.4685824,0.2744224,0.262154,0.01226845,,,
0.46874624,0.2744224,0.262154,0.01226845,,,
0.46891008,0.2744224,0.262154,0.01226845,,,
0.46907392,0.2744224,0.262154,0.01226845,,,
0.46923776,0.2744224,0.2711875,0.00323495,,,
0.4694016,0.2744224,0.262154,0.01226845,,,
0.46956544,0.2744224,0.2711875,0.00323495,,,
0.46972928,0.2744224,0.262154,0.01226845,,,
0.46989312,0.2655721,0.262154,0.00341809,,,
0.47005696,0.2655721,0.262154,0.00341809,,,
0.4702208,0.2744224,0.262154,0.01226845,,,
0.47038464,0.2744224,0.262154,0.01226845,,,
0.47054848,0.2744224,0.262154,0.01226845,,,
0.47071232,0.2744224,0.262154,0.01226845,,,
0.47087616,0.2744224,0.262154,0.01226845,,,
0.47104,0.2744224,0.262154,0.01226845,,,
0.47120384,0.2655721,0.262154,0.00341809,,,
0.47136768,0.2744224,0.2711875,0.00323495,,,
0.47153152,0.2744224,0.262154,0.01226845,,,
0.47169536,0.2744224,0.262154,0.01226845,,,
0.4718592,0.2744224,0.262154,0.01226845,,,
0.47202304,0.2744224,0.262154,0.01226845,,,
0.47218688,0.2655721,0.262154,0.00341809,,,
0.47235072,0.2744224,0.262154,0.01226845,,,
0.47251456,0.2744224,0.262154,0.01226845,,,
0.4726784,0.2744224,0.262154,0.01226845,,,
0.47284224,0.2744224,0.2711875,0.00323495,,,
0.47300608,0.2744224,0.262154,0.01226845,,,
0.47316992,0.2744224,0.262154,0.01226845,,,
0.47333376,0.2744224,0.262154,0.01226845,,,
0.4734976,0.2744224,0.262154,0.01226845,,,
0.47366144,0.2744224,0.262154,0.01226845,,,
0.47382528,0.2744224,0.262154,0.01226845,,,
0.47398912,0.2744224,0.262154,0.01226845,,,
0.47415296,0.2744224,0.262154,0.01226845,,,
0.4743168,0.2744224,0.262154,0.01226845,,,
0.47448064,0.2744224,0.262154,0.01226845,,,
0.47464448,0.2744224,0.262154,0.01226845,,,
0.47480832,0.2744224,0.262154,0.01226845,,,
0.47497216,0.2744224,0.262154,0.01226845,,,
0.475136,0.2744224,0.2711875,0.00323495,,,
0.47529984,0.2655721,0.262154,0.00341809,,,
0.47546368,0.2744224,0.262154,0.01226845,,,
0.47562752,0.2832728,0.262154,0.02111882,,,
0.47579136,0.2744224,0.262154,0.01226845,,,
0.4759552,0.2744224,0.262154,0.01226845,,,
0.47611904,0.2744224,0.262154,0.01226845,,,
0.47628288,0.2744224,0.262154,0.01226845,,,
0.47644672,0.2744224,0.262154,0.01226845,,,
0.47661056,0.2744224,0.262154,0.01226845,,,
0.4767744,0.2744224,0.2711875,0.00323495,,,
0.47693824,0.2744224,0.262154,0.01226845,,,
0.47710208,0.2655721,0.262154,0.00341809,,,
0.47726592,0.2744224,0.262154,0.01226845,,,
0.47742976,0.2744224,0.262154,0.01226845,,,
0.4775936,0.2744224,0.262154,0.01226845,,,
0.47775744,0.2744224,0.262154,0.01226845,,,
0.47792128,0.2744224,0.2711875,0.00323495,,,
0.47808512,0.2744224,0.2711875,0.00323495,,,
0.47824896,0.2744224,0.262154,0.01226845,,,
0.4784128,0.2744224,0.2711875,0.00323495,,,
0.47857664,0.2655721,0.262154,0.00341809,,,
0.47874048,0.2744224,0.2711875,0.00323495,,,
0.47890432,0.2655721,0.262154,0.00341809,,,
0.47906816,0.2744224,0.262154,0.01226845,,,
0.479232,0.2744224,0.2711875,0.00323495,,,
0.47939584,0.2744224,0.262154,0.01226845,,,
0.47955968,0.2744224,0.262154,0.01226845,,,
0.47972352,0.2744224,0.262154,0.01226845,,,
0.47988736,0.2655721,0.262154,0.00341809,,,
0.4800512,0.2744224,0.262154,0.01226845,,,
0.48021504,0.2744224,0.262154,0.01226845,,,
0.48037888,0.2744224,0.2711875,0.00323495,,,
0.48054272,0.2655721,0.262154,0.00341809,,,
0.48070656,0.2744224,0.262154,0.01226845,,,
0.4808704,0.2744224,0.2711875,0.00323495,,,
0.48103424,0.2744224,0.2711875,0.00323495,,,
0.48119808,0.2744224,0.262154,0.01226845,,,
0.48136192,0.2655721,0.262154,0.00341809,,,
0.48152576,0.2744224,0.262154,0.01226845,,,
0.4816896,0.2744224,0.262154,0.01226845,,,
0.48185344,0.2744224,0.262154,0.01226845,,,
0.48201728,0.2744224,0.262154,0.01226845,,,
0.48218112,0.2744224,0.262154,0.01226845,,,
0.48234496,0.2744224,0.262154,0.01226845,,,
0.4825088,0.2655721,0.262154,0.00341809,,,
0.48267264,0.2744224,0.262154,0.01226845,,,
0.48283648,0.2744224,0.262154,0.01226845,,,
0.48300032,0.2744224,0.262154,0.01226845,,,
0.48316416,0.2744224,0.262154,0.01226845,,,
0.483328,0.2744224,0.262154,0.01226845,,,
0.48349184,0.2744224,0.262154,0.01226845,,,
0.48365568,0.2744224,0.262154,0.01226845,,,
0.48381952,0.2744224,0.2711875,0.00323495,,,
0.48398336,0.2744224,0.262154,0.01226845,,,
0.4841472,0.2744224,0.2711875,0.00323495,,,
0.48431104,0.2744224,0.262154,0.01226845,,,
0.48447488,0.2744224,0.262154,0.01226845,,,
0.48463872,0.2744224,0.262154,0.01226845,,,
0.48480256,0.2655721,0.262154,0.00341809,,,
0.4849664,0.2744224,0.262154,0.01226845,,,
0.48513024,0.2744224,0.262154,0.01226845,,,
0.48529408,0.2744224,0.262154,0.01226845,,,
0.48545792,0.2744224,0.262154,0.01226845,,,
0.48562176,0.2744224,0.262154,0.01226845,,,
0.4857856,0.2744224,0.262154,0.01226845,,,
0.48594944,0.2744224,0.262154,0.01226845,,,
0.48611328,0.2744224,0.262154,0.01226845,,,
0.48627712,0.2744224,0.262154,0.01226845,,,
0.48644096,0.2744224,0.262154,0.01226845,,,
0.4866048,0.2744224,0.262154,0.01226845,,,
0.48676864,0.2655721,0.262154,0.00341809,,,
0.48693248,0.2744224,0.2711875,0.00323495,,,
0.48709632,0.2744224,0.262154,0.01226845,,,
0.48726016,0.2744224,0.2711875,0.00323495,,,
0.487424,0.2655721,0.262154,0.00341809,,,
0.48758784,0.2744224,0.262154,0.01226845,,,
0.48775168,0.2744224,0.262154,0.01226845,,,
0.48791552,0.2744224,0.262154,0.01226845,,,
0.48807936,0.2744224,0.262154,0.01226845,,,
0.4882432,0.2744224,0.262154,0.01226845,,,
0.48840704,0.2744224,0.262154,0.01226845,,,
0.48857088,0.2655721,0.262154,0.00341809,,,
0.48873472,0.2744224,0.262154,0.01226845,,,
0.48889856,0.2744224,0.2711875,0.00323495,,,
0.4890624,0.2744224,0.262154,0.01226845,,,
0.48922624,0.2744224,0.262154,0.01226845,,,
0.48939008,0.2744224,0.262154,0.01226845,,,
0.48955392,0.2655721,0.262154,0.00341809,,,
0.48971776,0.2744224,0.262154,0.01226845,,,
0.4898816,0.2655721,0.262154,0.00341809,,,
0.49004544,0.2744224,0.262154,0.01226845,,,
0.49020928,0.2744224,0.262154,0.01226845,,,
0.49037312,0.2744224,0.262154,0.01226845,,,
0.49053696,0.2744224,0.262154,0.01226845,,,
0.4907008,0.2744224,0.262154,0.01226845,,,
0.49086464,0.2744224,0.262154,0.01226845,,,
0.49102848,0.2744224,0.262154,0.01226845,,,
0.49119232,0.2744224,0.2711875,0.00323495,,,
0.49135616,0.2744224,0.262154,0.01226845,,,
0.49152,0.2744224,0.262154,0.01226845,,,
0.49168384,0.2744224,0.262154,0.01226845,,,
0.49184768,0.2744224,0.262154,0.01226845,,,
0.49201152,0.2744224,0.262154,0.01226845,,,
0.49217536,0.2744224,0.262154,0.01226845,,,
0.4923392,0.2744224,0.262154,0.01226845,,,
0.49250304,0.2744224,0.2711875,0.00323495,,,
0.49266688,0.2744224,0.2711875,0.00323495,,,
0.49283072,0.2744224,0.262154,0.01226845,,,
0.49299456,0.2744224,0.2711875,0.00323495,,,
0.4931584,0.2744224,0.262154,0.01226845,,,
0.49332224,0.2744224,0.262154,0.01226845,,,
0.49348608,0.2744224,0.2711875,0.00323495,,,
0.49364992,0.2744224,0.262154,0.01226845,,,
0.49381376,0.2744224,0.262154,0.01226845,,,
0.4939776,0.2744224,0.2711875,0.00323495,,,
0.49414144,0.2744224,0.262154,0.01226845,,,
0.49430528,0.2744224,0.262154,0.01226845,,,
0.49446912,0.2655721,0.262154,0.00341809,,,
0.49463296,0.2744224,0.2711875,0.00323495,,,
0.4947968,0.2744224,0.262154,0.01226845,,,
0.49496064,0.2655721,0.262154,0.00341809,,,
0.49512448,0.2744224,0.262154,0.01226845,,,
0.49528832,0.2744224,0.2711875,0.00323495,,,
0.49545216,0.2744224,0.262154,0.01226845,,,
0.495616,0.2655721,0.262154,0.00341809,,,
0.49577984,0.2744224,0.262154,0.01226845,,,
0.49594368,0.2744224,0.262154,0.01226845,,,
0.49610752,0.2744224,0.262154,0.01226845,,,
0.49627136,0.2744224,0.2711875,0.00323495,,,
0.4964352,0.2744224,0.2711875,0.00323495,,,
0.49659904,0.2744224,0.2711875,0.00323495,,,
0.49676288,0.2744224,0.262154,0.01226845,,,
0.49692672,0.2744224,0.262154,0.01226845,,,
0.49709056,0.2744224,0.2711875,0.00323495,,,
0.4972544,0.2744224,0.2711875,0.00323495,,,
0.49741824,0.2744224,0.262154,0.01226845,,,
0.49758208,0.2655721,0.262154,0.00341809,,,
0.49774592,0.2744224,0.262154,0.01226845,,,
0.49790976,0.2744224,0.262154,0.01226845,,,
0.4980736,0.2744224,0.262154,0.01226845,,,
0.49823744,0.2832728,0.2711875,0.01208532,,,
0.49840128,0.2744224,0.262154,0.01226845,,,
0.49856512,0.2744224,0.262154,0.01226845,,,
0.49872896,0.2744224,0.262154,0.01226845,,,
0.4988928,0.2744224,0.262154,0.01226845,,,
0.49905664,0.2744224,0.262154,0.01226845,,,
0.49922048,0.2744224,0.2711875,0.00323495,,,
0.49938432,0.2744224,0.262154,0.01226845,,,
0.49954816,0.2744224,0.262154,0.01226845,,,
0.499712,0.2744224,0.262154,0.01226845,,,
0.49987584,0.2744224,0.262154,0.01226845,,,
0.50003968,0.2744224,0.2711875,0.00323495,,,
0.50020352,0.2744224,0.262154,0.01226845,,,
0.50036736,0.2744224,0.262154,0.01226845,,,
0.5005312,0.2744224,0.262154,0.01226845,,,
0.50069504,0.2744224,0.262154,0.01226845,,,
0.50085888,0.2744224,0.262154,0.01226845,,,
0.50102272,0.2744224,0.262154,0.01226845,,,
0.50118656,0.2744224,0.262154,0.01226845,,,
0.5013504,0.2655721,0.262154,0.00341809,,,
0.50151424,0.2744224,0.262154,0.01226845,,,
0.50167808,0.2744224,0.2711875,0.00323495,,,
0.50184192,0.2744224,0.262154,0.01226845,,,
0.50200576,0.2744224,0.262154,0.01226845,,,
0.5021696,0.2744224,0.262154,0.01226845,,,
0.50233344,0.2744224,0.262154,0.01226845,,,
0.50249728,0.2744224,0.262154,0.01226845,,,
0.50266112,0.2655721,0.262154,0.00341809,,,
0.50282496,0.2744224,0.262154,0.01226845,,,
0.5029888,0.2744224,0.262154,0.01226845,,,
0.50315264,0.2655721,0.262154,0.00341809,,,
0.50331648,0.2655721,0.262154,0.00341809,,,
0.50348032,0.2744224,0.262154,0.01226845,,,
0.50364416,0.2744224,0.262154,0.01226845,,,
0.503808,0.2655721,0.262154,0.00341809,,,
0.50397184,0.2655721,0.262154,0.00341809,,,
0.50413568,0.2655721,0.262154,0.00341809,,,
0.50429952,0.2744224,0.262154,0.01226845,,,
0.50446336,0.2744224,0.262154,0.01226845,,,
0.5046272,0.2744224,0.2711875,0.00323495,,,
0.50479104,0.2744224,0.262154,0.01226845,,,
0.50495488,0.2655721,0.262154,0.00341809,,,
0.50511872,0.2744224,0.262154,0.01226845,,,
0.50528256,0.2744224,0.262154,0.01226845,,,
0.5054464,0.2655721,0.262154,0.00341809,,,
0.50561024,0.2744224,0.262154,0.01226845,,,
0.50577408,0.2744224,0.262154,0.01226845,,,
0.50593792,0.2744224,0.262154,0.01226845,,,
0.50610176,0.2744224,0.262154,0.01226845,,,
0.5062656,0.2744224,0.262154,0.01226845,,,
0.50642944,0.2744224,0.262154,0.01226845,,,
0.50659328,0.2744224,0.2711875,0.00323495,,,
0.50675712,0.2744224,0.2711875,0.00323495,,,
0.50692096,0.2655721,0.262154,0.00341809,,,
0.5070848,0.2744224,0.2711875,0.00323495,,,
0.50724864,0.2744224,0.2711875,0.00323495,,,
0.50741248,0.2744224,0.262154,0.01226845,,,
0.50757632,0.2744224,0.2711875,0.00323495,,,
0.50774016,0.2744224,0.262154,0.01226845,,,
0.507904,0.2744224,0.262154,0.01226845,,,
0.50806784,0.2744224,0.2711875,0.00323495,,,
0.50823168,0.2744224,0.2711875,0.00323495,,,
0.50839552,0.2744224,0.262154,0.01226845,,,
0.50855936,0.2744224,0.262154,0.01226845,,,
0.5087232,0.2744224,0.262154,0.01226845,,,
0.50888704,0.2744224,0.262154,0.01226845,,,
0.50905088,0.2744224,0.262154,0.01226845,,,
0.50921472,0.2744224,0.262154,0.01226845,,,
0.50937856,0.2744224,0.262154,0.01226845,,,
0.5095424,0.2744224,0.262154,0.01226845,,,
0.50970624,0.2744224,0.262154,0.01226845,,,
0.50987008,0.2744224,0.262154,0.01226845,,,
0.51003392,0.2744224,0.262154,0.01226845,,,
0.51019776,0.2744224,0.262154,0.01226845,,,
0.5103616,0.2744224,0.262154,0.01226845,,,
0.51052544,0.2655721,0.262154,0.00341809,,,
0.51068928,0.2744224,0.262154,0.01226845,,,
0.51085312,0.2744224,0.262154,0.01226845,,,
0.51101696,0.2744224,0.262154,0.01226845,,,
0.5111808,0.2744224,0.262154,0.01226845,,,
0.51134464,0.2744224,0.262154,0.01226845,,,
0.51150848,0.2655721,0.262154,0.00341809,,,
0.51167232,0.2744224,0.2711875,0.00323495,,,
0.51183616,0.2744224,0.262154,0.01226845,,,
0.512,0.2655721,0.262154,0.00341809,,,
0.51216384,0.2744224,0.2711875,0.00323495,,,
0.51232768,0.2744224,0.262154,0.01226845,,,
0.51249152,0.2744224,0.262154,0.01226845,,,
0.51265536,0.2744224,0.262154,0.01226845,,,
0.5128192,0.2832728,0.262154,0.02111882,,,
0.51298304,0.2744224,0.262154,0.01226845,,,
0.51314688,0.2744224,0.2711875,0.00323495,,,
0.51331072,0.2744224,0.262154,0.01226845,,,
0.51347456,0.2744224,0.262154,0.01226845,,,
0.5136384,0.2744224,0.262154,0.01226845,,,
0.51380224,0.2744224,0.262154,0.01226845,,,
0.51396608,0.2744224,0.262154,0.01226845,,,
0.51412992,0.2655721,0.262154,0.00341809,,,
0.51429376,0.2744224,0.262154,0.01226845,,,
0.5144576,0.2744224,0.2711875,0.00323495,,,
0.51462144,0.2744224,0.262154,0.01226845,,,
0.51478528,0.2744224,0.262154,0.01226845,,,
0.51494912,0.2744224,0.2711875,0.00323495,,,
0.51511296,0.2744224,0.262154,0.01226845,,,
0.5152768,0.2744224,0.2711875,0.00323495,,,
0.51544064,0.2744224,0.262154,0.01226845,,,
0.51560448,0.2744224,0.262154,0.01226845,,,
0.51576832,0.2832728,0.262154,0.02111882,,,
0.51593216,0.2744224,0.262154,0.01226845,,,
0.516096,0.2744224,0.262154,0.01226845,,,
0.51625984,0.2744224,0.262154,0.01226845,,,
0.51642368,0.2744224,0.262154,0.01226845,,,
0.51658752,0.2744224,0.262154,0.01226845,,,
0.51675136,0.2744224,0.262154,0.01226845,,,
0.5169152,0.2655721,0.262154,0.00341809,,,
0.51707904,0.2744224,0.262154,0.01226845,,,
0.51724288,0.2744224,0.262154,0.01226845,,,
0.51740672,0.2744224,0.2711875,0.00323495,,,
0.51757056,0.2744224,0.262154,0.01226845,,,
0.5177344,0.2744224,0.262154,0.01226845,,,
0.51789824,0.2744224,0.262154,0.01226845,,,
0.51806208,0.2744224,0.262154,0.01226845,,,
0.51822592,0.2744224,0.262154,0.01226845,,,
0.51838976,0.2744224,0.2711875,0.00323495,,,
0.5185536,0.2744224,0.262154,0.01226845,,,
0.51871744,0.2744224,0.262154,0.01226845,,,
0.51888128,0.2744224,0.262154,0.01226845,,,
0.51904512,0.2744224,0.262154,0.01226845,,,
0.51920896,0.2744224,0.262154,0.01226845,,,
0.5193728,0.2744224,0.262154,0.01226845,,,
0.51953664,0.2744224,0.262154,0.01226845,,,
0.51970048,0.2655721,0.262154,0.00341809,,,
0.51986432,0.2744224,0.262154,0.01226845,,,
0.52002816,0.2655721,0.262154,0.00341809,,,
0.520192,0.2744224,0.2711875,0.00323495,,,
0.52035584,0.2744224,0.262154,0.01226845,,,
0.52051968,0.2744224,0.262154,0.01226845,,,
0.52068352,0.2744224,0.262154,0.01226845,,,
0.52084736,0.2744224,0.262154,0.01226845,,,
0.5210112,0.2744224,0.262154,0.01226845,,,
0.52117504,0.2744224,0.262154,0.01226845,,,
0.52133888,0.2744224,0.262154,0.01226845,,,
0.52150272,0.2744224,0.262154,0.01226845,,,
0.52166656,0.2744224,0.2711875,0.00323495,,,
0.5218304,0.2744224,0.262154,0.01226845,,,
0.52199424,0.2744224,0.262154,0.01226845,,,
0.52215808,0.2744224,0.262154,0.01226845,,,
0.52232192,0.2744224,0.262154,0.01226845,,,
0.52248576,0.2744224,0.2531205,0.02130193,,,
0.5226496,0.2744224,0.2711875,0.00323495,,,
0.52281344,0.2744224,0.2711875,0.00323495,,,
0.52297728,0.2744224,0.262154,0.01226845,,,
0.52314112,0.2744224,0.262154,0.01226845,,,
0.52330496,0.2655721,0.262154,0.00341809,,,
0.5234688,0.2744224,0.262154,0.01226845,,,
0.52363264,0.2744224,0.2711875,0.00323495,,,
0.52379648,0.2744224,0.2711875,0.00323495,,,
0.52396032,0.2744224,0.262154,0.01226845,,,
0.52412416,0.2744224,0.262154,0.01226845,,,
0.524288,0.2744224,0.262154,0.01226845,,,
0.52445184,0.2744224,0.262154,0.01226845,,,
0.52461568,0.2744224,0.262154,0.01226845,,,
0.52477952,0.2744224,0.262154,0.01226845,,,
0.52494336,0.2744224,0.262154,0.01226845,,,
0.5251072,0.2744224,0.2711875,0.00323495,,,
0.52527104,0.2744224,0.262154,0.01226845,,,
0.52543488,0.2744224,0.262154,0.01226845,,,
0.52559872,0.2832728,0.262154,0.02111882,,,
0.52576256,0.2744224,0.262154,0.01226845,,,
0.5259264,0.2655721,0.262154,0.00341809,,,
0.52609024,0.2744224,0.262154,0.01226845,,,
0.52625408,0.2744224,0.262154,0.01226845,,,
0.52641792,0.2655721,0.262154,0.00341809,,,
0.52658176,0.2744224,0.262154,0.01226845,,,
0.5267456,0.2744224,0.2711875,0.00323495,,,
0.52690944,0.2744224,0.262154,0.01226845,,,
0.52707328,0.2832728,0.2711875,0.01208532,,,
0.52723712,0.2744224,0.2711875,0.00323495,,,
0.52740096,0.2744224,0.2711875,0.00323495,,,
0.5275648,0.2832728,0.2711875,0.01208532,,,
0.52772864,0.2744224,0.2711875,0.00323495,,,
0.52789248,0.2744224,0.2711875,0.00323495,,,
0.52805632,0.2655721,0.262154,0.00341809,,,
0.52822016,0.2655721,0.262154,0.00341809,,,
0.528384,0.2744224,0.262154,0.01226845,,,
0.52854784,0.2655721,0.262154,0.00341809,,,
0.52871168,0.2832728,0.2711875,0.01208532,,,
0.52887552,0.2744224,0.262154,0.01226845,,,
0.52903936,0.2744224,0.262154,0.01226845,,,
0.5292032,0.2744224,0.262154,0.01226845,,,
0.52936704,0.2744224,0.262154,0.01226845,,,
0.52953088,0.2744224,0.2711875,0.00323495,,,
0.52969472,0.2744224,0.262154,0.01226845,,,
0.52985856,0.2744224,0.262154,0.01226845,,,
0.5300224,0.2744224,0.262154,0.01226845,,,
0.53018624,0.2744224,0.262154,0.01226845,,,
0.53035008,0.2744224,0.262154,0.01226845,,,
0.53051392,0.2744224,0.262154,0.01226845,,,
0.53067776,0.2744224,0.2531205,0.02130193,,,
0.5308416,0.2655721,0.262154,0.00341809,,,
0.53100544,0.2744224,0.262154,0.01226845,,,
0.53116928,0.2744224,0.262154,0.01226845,,,
0.53133312,0.2744224,0.262154,0.01226845,,,
0.53149696,0.2744224,0.262154,0.01226845,,,
0.5316608,0.2655721,0.262154,0.00341809,,,
0.53182464,0.2744224,0.262154,0.01226845,,,
0.53198848,0.2655721,0.262154,0.00341809,,,
0.53215232,0.2744224,0.262154,0.01226845,,,
0.53231616,0.2744224,0.262154,0.01226845,,,
0.53248,0.2744224,0.262154,0.01226845,,,
0.53264384,0.2744224,0.262154,0.01226845,,,
0.53280768,0.2744224,0.2711875,0.00323495,,,
0.53297152,0.2744224,0.262154,0.01226845,,,
0.53313536,0.2744224,0.262154,0.01226845,,,
0.5332992,0.2744224,0.2711875,0.00323495,,,
0.53346304,0.2744224,0.262154,0.01226845,,,
0.53362688,0.2744224,0.262154,0.01226845,,,
0.53379072,0.2744224,0.2711875,0.00323495,,,
0.53395456,0.2744224,0.262154,0.01226845,,,
0.5341184,0.2744224,0.2711875,0.00323495,,,
0.53428224,0.2744224,0.2711875,0.00323495,,,
0.53444608,0.2655721,0.262154,0.00341809,,,
0.53460992,0.2744224,0.262154,0.01226845,,,
0.53477376,0.2744224,0.262154,0.01226845,,,
0.5349376,0.2744224,0.262154,0.01226845,,,
0.53510144,0.2655721,0.262154,0.00341809,,,
0.53526528,0.2744224,0.262154,0.01226845,,,
0.53542912,0.2744224,0.262154,0.01226845,,,
0.53559296,0.2744224,0.262154,0.01226845,,,
0.5357568,0.2744224,0.2711875,0.00323495,,,
0.53592064,0.2744224,0.262154,0.01226845,,,
0.53608448,0.2744224,0.262154,0.01226845,,,
0.53624832,0.2744224,0.262154,0.01226845,,,
0.53641216,0.2655721,0.262154,0.00341809,,,
0.536576,0.2744224,0.262154,0.01226845,,,
0.53673984,0.2744224,0.262154,0.01226845,,,
0.53690368,0.2744224,0.2711875,0.00323495,,,
0.53706752,0.2744224,0.2711875,0.00323495,,,
0.53723136,0.2744224,0.262154,0.01226845,,,
0.5373952,0.2744224,0.262154,0.01226845,,,
0.53755904,0.2655721,0.262154,0.00341809,,,
0.53772288,0.2744224,0.262154,0.01226845,,,
0.53788672,0.2744224,0.262154,0.01226845,,,
0.53805056,0.2744224,0.2711875,0.00323495,,,
0.5382144,0.2744224,0.262154,0.01226845,,,
0.53837824,0.2744224,0.262154,0.01226845,,,
0.53854208,0.2744224,0.2711875,0.00323495,,,
0.53870592,0.2744224,0.262154,0.01226845,,,
0.53886976,0.2744224,0.262154,0.01226845,,,
0.5390336,0.2744224,0.262154,0.01226845,,,
0.53919744,0.2832728,0.2711875,0.01208532,,,
0.53936128,0.2744224,0.2711875,0.00323495,,,
0.53952512,0.2744224,0.2711875,0.00323495,,,
0.53968896,0.2744224,0.262154,0.01226845,,,
0.5398528,0.2655721,0.262154,0.00341809,,,
0.54001664,0.2655721,0.262154,0.00341809,,,
0.54018048,0.2744224,0.262154,0.01226845,,,
0.54034432,0.2744224,0.2711875,0.00323495,,,
0.54050816,0.2744224,0.262154,0.01226845,,,
0.540672,0.2744224,0.262154,0.01226845,,,
0.54083584,0.2744224,0.262154,0.01226845,,,
0.54099968,0.2744224,0.262154,0.01226845,,,
0.54116352,0.2744224,0.262154,0.01226845,,,
0.54132736,0.2744224,0.262154,0.01226845,,,
0.5414912,0.2744224,0.2711875,0.00323495,,,
0.54165504,0.2744224,0.262154,0.01226845,,,
0.54181888,0.2744224,0.262154,0.01226845,,,
0.54198272,0.2744224,0.262154,0.01226845,,,
0.54214656,0.2744224,0.262154,0.01226845,,,
0.5423104,0.2655721,0.262154,0.00341809,,,
0.54247424,0.2744224,0.262154,0.01226845,,,
0.54263808,0.2744224,0.262154,0.01226845,,,
0.54280192,0.2744224,0.262154,0.01226845,,,
0.54296576,0.2744224,0.262154,0.01226845,,,
0.5431296,0.2832728,0.2711875,0.01208532,,,
0.54329344,0.2655721,0.262154,0.00341809,,,
0.54345728,0.2744224,0.262154,0.01226845,,,
0.54362112,0.2655721,0.262154,0.00341809,,,
0.54378496,0.2744224,0.262154,0.01226845,,,
0.5439488,0.2744224,0.262154,0.01226845,,,
0.54411264,0.2744224,0.262154,0.01226845,,,
0.54427648,0.2744224,0.262154,0.01226845,,,
0.54444032,0.2744224,0.262154,0.01226845,,,
0.54460416,0.2744224,0.262154,0.01226845,,,
0.544768,0.2744224,0.262154,0.01226845,,,
0.54493184,0.2744224,0.262154,0.01226845,,,
0.54509568,0.2744224,0.2711875,0.00323495,,,
0.54525952,0.2744224,0.2711875,0.00323495,,,
0.54542336,0.2744224,0.262154,0.01226845,,,
0.5455872,0.2744224,0.262154,0.01226845,,,
0.54575104,0.2744224,0.262154,0.01226845,,,
0.54591488,0.2744224,0.262154,0.01226845,,,
0.54607872,0.2744224,0.262154,0.01226845,,,
